,id_scenario,threshold,metric,value_metric,acc_test,acc_train_mean,acc_train_sd,log_loss_test,log_loss_train_mean,log_loss_train_sd,portion_pos,portion_unpr
0,0,"[0,5) 
 [-3.95,-0.67)",Equalized Odd,0.011188995946362617,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.08957055214723926,0.14846625766871166
1,0,"[5,10) 
 [-0.67,-0.34)",Equalized Odd,0.11789520020123026,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.0687960687960688,0.16339066339066338
2,0,"[10,15) 
 [-0.34,-0.13)",Equalized Odd,0.036648694479363086,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.0773955773955774,0.16093366093366093
3,0,"[15,20) 
 [-0.13,0.05)",Equalized Odd,0.1357280252071171,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.09213759213759214,0.1904176904176904
4,0,"[20,25) 
 [0.05,0.17)",Equalized Odd,0.04326197058755198,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.08476658476658476,0.19164619164619165
5,0,"[25,30) 
 [0.17,0.28)",Equalized Odd,0.025890616967198556,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.07334963325183375,0.22493887530562348
6,0,"[30,35) 
 [0.28,0.4)",Equalized Odd,0.09912810114768497,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.10246913580246914,0.3987654320987654
7,0,"[35,40) 
 [0.4,0.4)",Equalized Odd,0.600607025574684,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.04791154791154791,0.002457002457002457
8,0,"[40,45) 
 [0.4,0.4)",Equalized Odd,0.4918746109885136,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.15847665847665848,0.0
9,0,"[45,50) 
 [0.4,0.4)",Equalized Odd,0.40046608807457407,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.25061425061425063,0.0
10,0,"[50,55) 
 [0.4,0.4)",Equalized Odd,0.37234824954123197,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.3034398034398034,0.0
11,0,"[55,60) 
 [0.4,0.4)",Equalized Odd,0.37603999416143624,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.457002457002457,0.0
12,0,"[60,65) 
 [0.4,0.4)",Equalized Odd,0.31860269360269355,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.7297297297297297,0.0
13,0,"[65,70) 
 [0.4,0.4)",Equalized Odd,0.23465404394576905,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.8476658476658476,0.0
14,0,"[70,75) 
 [0.4,0.45)",Equalized Odd,0.06153063681232694,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.8034398034398035,0.17936117936117937
15,0,"[75,80) 
 [0.45,0.66)",Equalized Odd,0.17169083818954564,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.03553921568627451,1.0
16,0,"[80,85) 
 [0.66,0.81)",Equalized Odd,0.1947393253125737,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.0332512315270936,1.0
17,0,"[85,90) 
 [0.81,0.97)",Equalized Odd,0.21915267473643107,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.03194103194103194,1.0
18,0,"[90,95) 
 [0.97,1.07)",Equalized Odd,0.3024509803921569,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.04176904176904177,1.0
19,0,"[95,100) 
 [1.07,1.11)",Equalized Odd,0.13641872443569156,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.360170227761988,0.3955773955773956,1.0
20,0,"[0,5) 
 [-3.95,-0.67)",Equalized Opportunity,-0.012030075187969946,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.0065244240717364,0.08957055214723926,0.14846625766871166
21,0,"[5,10) 
 [-0.67,-0.34)",Equalized Opportunity,0.2277777777777778,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.0065244240717364,0.0687960687960688,0.16339066339066338
22,0,"[10,15) 
 [-0.34,-0.13)",Equalized Opportunity,0.061627906976744196,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.0065244240717364,0.0773955773955774,0.16093366093366093
23,0,"[15,20) 
 [-0.13,0.05)",Equalized Opportunity,0.24871355060034303,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.0065244240717364,0.09213759213759214,0.1904176904176904
24,0,"[20,25) 
 [0.05,0.17)",Equalized Opportunity,-0.06318681318681318,0.8347767336158712,0.830779326812261,0.0033915132271594,0.3521060705974942,0.360170227761988,0.0065244240717364,0.08476658476658476,0.19164619164619165
