,pve
0,0.23704794651933292
1,0.28593797539289545
2,0.23704794651933292
3,-0.3589248733960898
4,-0.3475918759351778
5,0.23704794651933292
6,0.23704794651933292
7,0.23704794651933292
8,0.23704794651933292
9,0.28593797539289545
10,-0.3475918759351778
11,-0.3589248733960898
12,0.28593797539289545
13,0.23704794651933292
14,0.23704794651933292
15,-0.3475918759351778
16,-0.3589248733960898
17,0.28593797539289545
18,0.23704794651933292
19,-0.3589248733960898
20,0.23704794651933292
21,0.23704794651933292
22,0.28593797539289545
23,0.28593797539289545
24,-0.3475918759351778
25,-0.3475918759351778
26,0.28593797539289545
27,0.23704794651933292
28,-0.3589248733960898
29,-0.3475918759351778
30,0.23704794651933292
31,0.28593797539289545
32,-0.3589248733960898
33,0.28593797539289545
34,0.23704794651933292
35,0.28593797539289545
36,-0.3475918759351778
37,-0.3589248733960898
38,-0.3589248733960898
39,0.23704794651933292
40,-0.3589248733960898
41,0.28593797539289545
42,0.23704794651933292
43,0.28593797539289545
44,-0.3589248733960898
45,0.23704794651933292
46,-0.3475918759351778
47,0.28593797539289545
48,0.23704794651933292
49,0.23704794651933292
50,0.23704794651933292
51,-0.3475918759351778
52,0.23704794651933292
53,-0.3589248733960898
54,-0.3589248733960898
55,0.28593797539289545
56,0.28593797539289545
57,0.23704794651933292
58,0.23704794651933292
59,0.23704794651933292
60,0.23704794651933292
61,0.23704794651933292
62,0.23704794651933292
63,-0.3589248733960898
64,-0.3589248733960898
65,-0.3589248733960898
66,-0.3589248733960898
67,0.23704794651933292
68,0.28593797539289545
69,-0.3475918759351778
70,0.23704794651933292
71,0.23704794651933292
72,0.23704794651933292
73,0.23704794651933292
74,0.28593797539289545
75,0.28593797539289545
76,0.23704794651933292
77,0.28593797539289545
78,0.23704794651933292
79,0.28593797539289545
80,0.23704794651933292
81,-0.3589248733960898
82,-0.3589248733960898
83,0.23704794651933292
84,0.28593797539289545
85,0.28593797539289545
86,-0.3475918759351778
87,0.23704794651933292
88,0.28593797539289545
89,0.28593797539289545
90,-0.3475918759351778
91,0.28593797539289545
92,0.23704794651933292
93,0.23704794651933292
94,0.23704794651933292
95,0.23704794651933292
96,-0.3475918759351778
97,0.28593797539289545
98,0.23704794651933292
99,0.23704794651933292
100,0.23704794651933292
101,0.28593797539289545
102,-0.3475918759351778
103,0.23704794651933292
104,0.23704794651933292
105,-0.3475918759351778
106,-0.3589248733960898
107,-0.3475918759351778
108,0.23704794651933292
109,0.28593797539289545
110,0.23704794651933292
111,0.23704794651933292
112,-0.3589248733960898
113,0.28593797539289545
114,0.28593797539289545
115,0.23704794651933292
116,0.23704794651933292
117,-0.3589248733960898
118,0.23704794651933292
119,-0.3589248733960898
120,-0.3589248733960898
121,0.23704794651933292
122,-0.3589248733960898
123,0.23704794651933292
124,0.23704794651933292
125,0.23704794651933292
126,0.23704794651933292
127,0.23704794651933292
128,0.28593797539289545
129,0.23704794651933292
130,0.28593797539289545
131,-0.3475918759351778
132,-0.3475918759351778
133,0.23704794651933292
134,-0.3589248733960898
135,-0.3589248733960898
136,0.23704794651933292
137,0.23704794651933292
138,0.23704794651933292
139,0.23704794651933292
140,-0.3589248733960898
141,-0.3475918759351778
142,0.28593797539289545
143,0.23704794651933292
144,0.28593797539289545
145,0.28593797539289545
146,0.23704794651933292
147,-0.3589248733960898
148,0.23704794651933292
149,0.28593797539289545
150,0.28593797539289545
151,0.23704794651933292
152,-0.3589248733960898
153,0.28593797539289545
154,0.23704794651933292
155,0.23704794651933292
156,-0.3475918759351778
157,0.28593797539289545
158,0.28593797539289545
159,0.23704794651933292
160,0.23704794651933292
161,0.28593797539289545
162,0.23704794651933292
163,-0.3589248733960898
164,0.23704794651933292
165,0.23704794651933292
166,0.23704794651933292
167,0.23704794651933292
168,0.28593797539289545
169,0.28593797539289545
170,-0.3475918759351778
171,0.23704794651933292
172,-0.3589248733960898
173,-0.3475918759351778
174,-0.3589248733960898
175,0.23704794651933292
176,0.23704794651933292
177,-0.3589248733960898
178,0.28593797539289545
179,-0.3589248733960898
180,-0.3475918759351778
181,0.23704794651933292
182,0.28593797539289545
183,0.23704794651933292
184,0.28593797539289545
185,0.28593797539289545
186,-0.3589248733960898
187,0.28593797539289545
