id_scenario,acc_train_mean,acc_train_sd,acc_test,f1_train_mean,f1_train_sd,f1_test,log_loss_train_mean,log_loss_train_sd,log_loss_test,demp,eqopp,eqodd
0,0.8353554184392508,0.0048822935606645705,0.8382163257785148,0.6046051876716004,0.012120530801661627,0.607217417238294,0.350944850800702,0.006808916188607465,0.34557189717893877,0.19421453912093445,0.2489234997709574,0.16815006675800034
1,0.8441388862796049,0.004177867907895059,0.8454640378355138,0.6388760526845819,0.00926194691726482,0.6340895869691682,0.3318352565100342,0.00646927585787358,0.32796761670985625,0.1788948441756582,0.11696997459709318,0.09982085613007051
2,0.8518474296917411,0.004181963072866321,0.85148332412014,0.6594932562608963,0.011211018793923264,0.644307149161518,0.3182967887340372,0.006336640381394399,0.3176891892055367,0.1553961420748654,0.05797797026610585,0.0597993387899708
3,0.8509877287571899,0.007473186806905283,0.8544315459738345,0.6663823820730558,0.012473614997708412,0.637836185819071,0.3195902135148289,0.0054879208744358175,0.3177680082874691,0.14362261147308247,0.04836650980718782,0.05031147011373018
4,0.8421732795984294,0.00334330361921561,0.8451569313924207,0.61036208637122,0.011923851132657502,0.6552714344318337,0.3402516204339837,0.011728915376966683,0.3342420697975246,0.2083488500317468,0.14527027027027029,0.12511776719393564
5,0.7591904454179903,5.213123215280247e-05,0.7637737239727289,0.0,0.0,0.0,0.5548773385936356,0.0017475630901228562,0.5481284512758638,0.0,0.0,0.0
6,0.8352939697999578,0.004691607445005955,0.8384005896443707,0.5998622197056425,0.013514864214344571,0.6020269248222658,0.3477387315712642,0.006289882459053063,0.34105658623856205,0.20427216238059276,0.31487735809769707,0.20264409447314613
7,0.845060215045245,0.0038529663104460263,0.8490264725753947,0.6397221948405286,0.008596583271019234,0.6411678832116788,0.32673614346320773,0.0048651898592468575,0.32044572501564583,0.167927723269748,0.08784928996793401,0.08012926595990805
8,0.8496361793517482,0.0033375497570833123,0.8458939868558443,0.6524916976973931,0.011585276414031355,0.639044741763775,0.32165109991650387,0.004200984558227835,0.3251771460887152,0.18303543310697806,0.11554782825969268,0.1008376890814428
9,0.8510489416178039,0.00485170900789429,0.8506234260794792,0.6607355666208803,0.01685937787623649,0.6426682339112549,0.32315669037218503,0.005850775454344278,0.31877175455922546,0.14894252044178513,0.035034148169741375,0.0465119346703996
