id_scenario,acc_train_mean,acc_train_sd,acc_test,f1_train_mean,f1_train_sd,f1_test,log_loss_train_mean,log_loss_train_sd,log_loss_test,demp,eqopp,eqodd
0,0.6159632613410003,0.005044750707722811,0.6540415704387991,0.4749557915586372,0.03459766187552175,0.5591524426133019,0.6599909436630675,0.0022874198469051412,0.6410365724346573,-0.3795081603462813,-0.40664413082747847,0.3544475871787959
1,0.6646886928534281,0.009981379704185054,0.6803695150115473,0.5870931799115019,0.01384770455785167,0.6218579234972678,0.6164892095211786,0.008322031898455602,0.5962997195156058,-0.35199067388996425,-0.3638858419745636,0.31828013028960733
2,0.6670643417166295,0.009282057023998364,0.684526558891455,0.5889935935175037,0.01345264907206904,0.6298102981029811,0.621737554446957,0.008980724828915536,0.5924659226557886,-0.29001146988642756,-0.303422375723274,0.2544616350888284
3,0.6666692833802706,0.012490313333469031,0.6946882217090069,0.5910698510925321,0.0169609761343986,0.638995084653195,0.619768207503242,0.01565776176855472,0.5996131891149469,-0.2531362970700585,-0.2655980492499153,0.2147683150244806
4,0.667061986674386,0.008035246542092882,0.684526558891455,0.5939049672582964,0.020384315230772988,0.6143421795595708,0.6181368800871098,0.008284832880348545,0.5951752788573584,-0.2774884703745805,-0.29956083657167093,0.2430049263359249
5,0.5369413888861632,0.05196760906325784,0.5381062355658198,0.15803670598191147,0.26707004238697496,0.0,0.6892048133670652,0.004645939778486674,0.7098078807886826,0.0,0.0,0.0
6,0.6425047836795572,0.006439197009587652,0.6480369515011547,0.47780956248308887,0.01778729823650218,0.5115384615384616,0.6442663962021267,0.0036589232760102053,0.6267090815922095,-0.39044124926179674,-0.476959211218444,0.3724465107970574
7,0.6676599711507325,0.010839046671941788,0.6849884526558891,0.5937014891275355,0.011355229292509811,0.6248624862486247,0.6109293237624387,0.006865867479761841,0.5920504658042144,-0.3224949733905462,-0.3172741692797638,0.2861341031252725
8,0.6605289032372018,0.01054559305838492,0.6919168591224019,0.5729379678812877,0.02163328383291498,0.6357181867831785,0.626867216106454,0.02129827909301283,0.5934445003519118,-0.2309645969666247,-0.223626747784814,0.19145708289658112
9,0.6468645556329666,0.014737156265964191,0.6688221709006928,0.5437887890564411,0.030703314013081958,0.5886402753872634,0.7133511184497688,0.051590389586346576,0.6694891552425077,-0.2517768082992821,-0.29401114830838493,0.2222739104690404
10,0.6623136327507875,0.014315143418717917,0.692378752886836,0.5813520178943872,0.03881252215832485,0.6442307692307693,0.624275740113951,0.004399242488186101,0.5950714689483854,-0.2020987161237246,-0.18713581445039323,0.16118120478035464
11,0.5587231745969443,0.07276906865446527,0.5381062355658198,0.32529980779898976,0.29857848208125737,0.0,0.689442475462623,0.02358863557629024,0.6945857569548729,0.0,0.0,0.0
12,0.655181387316135,0.00901218248264723,0.6623556581986143,0.5233974448969383,0.023540481518804158,0.5484867201976529,0.6295098399232067,0.00707811123063173,0.6139758339811122,-0.37995193571401753,-0.45818161059211626,0.3574151940855632
13,0.669837011451393,0.01089673286171152,0.6914549653579677,0.5968334931315566,0.017818106500234295,0.6400862068965516,0.6116376357729331,0.007387689816500197,0.590492569240513,-0.2945695549615793,-0.28141527244850933,0.25542886460827374
14,0.6535954626186108,0.010173091795702145,0.6734411085450347,0.5684834206700038,0.04496258056480427,0.5948424068767909,0.6604409652172448,0.04436131294219473,0.6258465241607978,-0.2443751472139441,-0.2433911408870531,0.21048507551210138
15,0.6452745096115162,0.015602366350073631,0.6632794457274827,0.5619730564920966,0.019060173790403062,0.5902192242833052,0.7416890512002338,0.0864776342056496,0.7393434491381288,-0.19060493409935786,-0.21315940776140824,0.1597699245127852
16,0.6589445485678399,0.01932445547497018,0.6882217090069284,0.5973122981457243,0.03281701027659642,0.6293245469522241,0.6299598523167773,0.016482717211232442,0.5970481059297402,-0.3049257358990377,-0.3179062057829301,0.268896454113886
