id_scenario,acc_train_mean,acc_train_sd,acc_test,f1_train_mean,f1_train_sd,f1_test,log_loss_train_mean,log_loss_train_sd,log_loss_test,demp,eqopp,eqodd
0,0.6470596316321424,0.011116340684844425,0.6734411085450347,0.5246847944291085,0.012184352684108871,0.5901449275362319,0.6416777784005545,0.005624505144870595,0.6216418723018295,-0.2019903325242967,-0.21766113872589593,0.16890063495626936
1,0.6640948297010077,0.011494541492444502,0.6780600461893764,0.5901349487512808,0.008931236413660984,0.6250672404518558,0.61502854107486,0.008851731997139132,0.5954178884254184,-0.20678993380919702,-0.19332569452656384,0.16945652645230994
2,0.6743914668969375,0.006437056103282565,0.6854503464203233,0.6040669151453963,0.013282494440703575,0.6284779050736498,0.6163702373793475,0.00999599685501796,0.5888071825533119,-0.21432472750485593,-0.2049266226008098,0.1759054699169821
3,0.6636964350548038,0.00698162142949121,0.6826789838337183,0.5839829307520911,0.015966355274333127,0.6058519793459554,0.6236014879222399,0.0123484276956669,0.5933108289045184,-0.19449991636541147,-0.1939658863394485,0.15782820256149527
4,0.6646867303182251,0.009059510088244073,0.6789838337182448,0.5653468271929749,0.03144376754103073,0.6093310848791457,0.6198350048457014,0.007488473062172051,0.6013303128375821,-0.21647191755336403,-0.22264811061862094,0.1811660350350111
5,0.4889992051732428,0.059302489830181264,0.5381062355658198,0.36994751518679525,0.33771437598384774,0.0,0.6960025208905001,0.008837702503710654,0.690242742839272,0.0,0.0,0.0
6,0.6508259329401721,0.012062663364137199,0.6683602771362587,0.545550991675645,0.019414939916143327,0.5859284890426759,0.6408505024160074,0.004871342111071973,0.619358876450254,-0.20655951198364175,-0.18736008546764582,0.1720491542424693
7,0.6712260938680588,0.013531528824536336,0.68729792147806,0.6003706476704708,0.022763592287047357,0.6342517558076716,0.6137882915293295,0.0060582296676830885,0.5898301157777711,-0.20498666967068457,-0.1875598905557435,0.16526921182527785
8,0.6642910832213053,0.005099893677868752,0.6854503464203233,0.5842357536738769,0.011692026933180126,0.6425196850393701,0.6288513061999996,0.00785742768255973,0.5959363424947668,-0.2028394796221764,-0.190720073071575,0.16347273778802363
9,0.6613213749521633,0.015244279397462158,0.6803695150115473,0.5728700132425217,0.027773005973039954,0.6172566371681416,0.6828619293805864,0.047578760604440454,0.6380979066692268,-0.20060609474262736,-0.18552514078103394,0.1629474242963011
10,0.6635043028584325,0.019555222996843088,0.6775981524249423,0.612466972902709,0.03275240425897804,0.5988505747126436,0.6217810770162409,0.00842446973705549,0.6039708215037134,-0.1898974537534862,-0.18981891134770568,0.15439067213181346
