,pve
0,-0.020591276123444358
1,0.013584878182472448
2,0.03733019193105436
3,-0.028340016469191043
4,0.022166340735227497
5,-0.029637515309656748
6,-0.022782937017354343
7,0.013824141709450566
8,0.02694131527197452
9,0.021853570856028015
10,-0.020667808727704184
11,0.02293742587446479
12,-0.021252849043133515
13,-0.026297732789308137
14,0.0033763862350742746
15,0.027717645439764516
16,0.019447904459589882
17,-0.018963453898690252
18,-0.019687169035218388
19,-0.0297694008471715
20,0.02042758548378043
21,-0.022426121704058666
22,0.020631343094789978
23,0.017177632875573834
24,-0.02019832033110469
25,0.030201063857819843
26,-0.020178949508978805
27,0.003306981837484596
28,0.042520497096503185
29,-0.020467310772365632
30,-0.020003265119315605
31,-0.024444776516338695
32,-0.028688965176170367
33,0.013584878182472448
34,0.03216567121087821
35,0.009012649597928413
36,-0.02581462470889273
37,0.009024444743973015
38,0.01843939634901648
39,-0.022836807602572673
40,-0.026297732789308137
41,-0.027029165670451993
42,0.01186830150086815
43,0.035160664923616025
44,0.030709682975261998
45,0.0258315623345452
46,0.01837959686663526
47,0.012139739204350963
48,-0.028932673360718697
49,0.003306981837484596
50,0.02752281943143564
51,0.015249705554596038
52,-0.020390624311703853
53,0.03418813867003079
54,0.031937591386367314
55,0.01990314194023779
56,0.022544011190422597
57,0.01225134074741896
58,0.017688616919539935
59,-0.020697203261408004
60,-0.027902294439671183
61,-0.026023690828614332
62,-0.021626536060765034
63,-0.021252849043133515
64,-0.028751608236887383
65,0.0025652646074692254
66,0.0055043573486845965
67,-0.018802242829543125
68,0.012754232860562209
69,0.020845640983247815
70,-0.02404301357984262
71,0.01059793798516212
72,-0.025347620465016485
73,0.03304306483120123
74,0.02009800155132868
75,0.03726358177987055
76,0.013341617257135008
77,0.03322561779705924
78,0.009013567507640874
79,-0.02096461243763914
80,-0.027619376831831466
81,0.008360682321898683
82,-0.02257279527896333
83,0.018190145563345195
84,-0.029014220944443836
85,-0.02048949305139036
86,0.010157679931305397
87,0.009028780405890169
88,-0.022836807602572673
89,-0.028889306648744006
90,0.005811427472756647
91,-0.023255808718630866
92,0.012823637723223147
93,0.010645165225239839
94,0.029507533150992638
95,-0.021841328746449395
96,0.04610560855857737
97,0.012067277117096653
98,-0.0017925304024095645
99,0.01059793798516212
100,0.021853570856028015
101,-0.022532848615056444
102,-0.019721278944580645
103,0.004916398931374633
104,0.006605006745795783
105,-0.020003265119315605
106,-0.022772905115251985
107,0.019531043346579402
108,0.01873560780845729
109,0.019086152189495387
110,0.013874921883454294
111,-0.020068870860714516
112,-0.023875246564917352
113,0.0034902382610706995
114,0.011073415241179774
115,-0.018518778197908814
116,-0.02254338368620601
117,0.013896475229676852
118,0.028206117104574546
119,-0.021413868057644336
120,0.011511465459304149
121,0.0250665536418071
122,0.007194560886430057
123,-0.02028571619204189
124,0.020845640983247815
125,0.020642295020446677
126,0.014791785281150271
127,-0.025102613060257017
128,-0.024821470541324553
129,-0.023518039192843565
130,0.04717955650991068
131,0.061535940518359755
132,0.016571577863935594
133,0.013896475229676852
134,0.031442047021648545
135,0.004691937021473469
136,-0.029680765076140814
137,-0.020267116287098097
138,0.02216042738255941
139,0.01701328505798183
140,0.05430624787318128
141,-0.019141614640754923
142,0.023237427386421983
143,-0.018125675259421492
144,0.020845640983247815
145,-0.021275296950190592
146,0.01603028328994105
147,-0.026047536277546968
148,-0.020915867518760844
149,-0.022416574496023967
150,-0.02785927835187285
151,0.02293742587446479
152,0.04241839281049509
153,0.02569850486274272
154,-0.018345897332899153
155,0.022455954576330872
156,0.014187376845877009
157,0.010085468219065696
158,0.015787446068165623
159,0.01786767926709143
160,-0.022804537463674945
161,-0.021252849043133515
162,0.01062431976447803
163,0.01322362327442217
164,0.014439515771793698
165,0.03334073851694641
166,0.016571577863935594
167,0.005877745908561494
168,0.00017305522820423858
169,0.032617562253331234
170,0.024051809428777493
171,0.019086152189495387
172,-0.018479810667627605
173,0.01837959686663526
174,0.00911514151420656
175,-0.02498465142396067
176,-0.02647585572413691
177,-0.024347840297864742
178,-0.02049836408056993
179,0.031121314281453927
180,0.005858026182751386
181,0.019364239199099353
182,0.018471229634055786
183,0.011849620757992174
184,-0.018301319260133564
185,0.018362984017542883
186,0.007827756511391448
187,-0.019437639484574998
188,-0.01537497807337429
189,0.00011707282045063383
190,-0.020399641927198786
191,-0.021081297286149936
192,-0.014870300931479674
193,0.031937591386367314
194,-0.02334777110075459
195,-0.02128165825641648
196,-0.028555940302937288
197,0.009693282343661735
198,0.008387117367951002
199,0.011073415241179774
200,0.01923175547018363
201,-0.025370151199469837
202,-0.017660781384292612
203,-0.0104732030058583
204,-0.02127303126686242
205,-0.020068870860714516
206,0.01923175547018363
207,-0.017826796156640068
208,0.008714742212724613
209,-0.028414051973697507
210,-0.028273618929038014
211,0.012710353063527857
212,0.014566796840911889
213,-0.02156423201899149
214,0.01929197806477001
215,-0.023051442145727463
216,-0.02971080758552469
217,0.016923108412598697
218,0.021396744878547813
219,0.02460495248383754
220,0.022166340735227497
221,0.013874921883454294
222,0.024049991155531414
223,-0.028284156450867237
224,0.030257737991605582
225,0.01429869951679702
226,-0.019377111908252864
227,-0.028688965176170367
228,0.03145032784267321
229,0.03979003233481204
230,0.021531831903958576
231,-0.028945595061983798
232,-0.025413303958049527
233,-0.02312189162017919
234,0.0024172802094475365
235,-0.020478696853024725
236,0.009541359784743964
237,-0.01831017629175391
238,0.01596820302549179
239,-0.028414051973697507
240,0.006372135717955585
241,-0.02535722112865524
242,0.01851419830544976
243,0.033625301619422565
244,-0.02838020255840701
245,-0.026986539394068587
246,-0.02653168183720056
247,-0.023627181678942955
248,-0.017445474482580936
249,0.015787446068165623
250,-0.01691270714590698
251,-0.022970885707375377
252,0.011043372127314433
253,0.029941304239057054
254,0.006224835565787068
255,0.01474733720895438
256,-0.026520607857922207
257,0.01979202628374166
258,-0.02342058406308689
259,0.001912094944943682
260,0.019963332202365125
261,0.00911514151420656
262,0.014995781383689344
263,0.0092123398385765
264,-0.019370159543394383
265,0.021389255975445942
266,0.006933384959951661
267,-0.02827223506213783
268,0.01897186642590265
269,0.012139739204350963
270,-0.02342058406308689
271,-0.016954190353661636
272,0.017991532485554185
273,0.009741375184826706
274,0.031023750376094728
275,0.014187376845877009
276,-0.02884552325300771
277,0.029425100198941512
278,0.020771599166107935
279,-0.022104211611649882
280,-0.026632487699652763
281,-0.02338623779585136
282,0.013341617257135008
283,-0.021341232650585074
284,-0.029447859516201214
285,0.012637996029198795
286,0.01652683822090295
287,-0.022532848615056444
288,0.015259044514223774
289,0.02654132778000773
290,-0.020720378793447902
291,0.021679363909895444
292,0.016353654117273075
293,0.014561145411594256
294,0.031937591386367314
295,-0.024302704954008547
296,-0.026297732789308137
297,0.020295238273038252
298,0.009028780405890169
299,0.01018895720255647
300,0.028206117104574546
301,0.014791785281150271
302,-0.0010016296150837795
303,0.00037250293968807413
304,0.020631343094789978
305,-0.025247065568031912
306,0.006951801287724491
307,-0.024718128862711075
308,0.008263385974275617
309,0.02908380128791732
310,0.014561145411594256
311,0.021331314937846457
312,0.007827756511391448
313,0.011739491555917358
314,-0.022712248791808
315,0.021389255975445942
316,0.004835513476207587
317,-0.020241082451968984
318,0.01329593553889774
319,-0.026759368117405757
320,0.008199706387917616
321,0.009685108387732677
322,0.014561145411594256
323,-0.02342058406308689
324,0.03334073851694641
325,0.01712183486566443
326,-0.020781083446345994
327,0.00908552259866674
328,0.009028780405890169
329,-0.026496251014405336
330,0.01837959686663526
331,-0.023278310762482435
332,0.015259044514223774
333,0.01889970949714992
334,0.021282081748265846
335,0.02775576800013979
336,-0.023816874608038163
337,0.005179870125244734
338,0.02263196274926782
339,0.020024909418000725
340,-0.02127631930411833
341,0.019886920969825805
342,0.0047891481639100175
343,0.009510340361613745
344,0.013956093941228431
345,0.01837959686663526
346,-0.025501513505110207
347,0.008294153918120384
348,0.010757849181779966
349,-0.021413868057644336
350,0.016923108412598697
351,0.020642295020446677
352,0.008199706387917616
353,0.022455954576330872
354,0.024140257401364162
355,-0.01952209639890401
356,0.013524235352882497
357,0.010970542013614248
358,0.003155070405247651
359,0.014387427324667579
360,-0.026520607857922207
361,-0.026348916214099627
362,-0.020776131575783063
363,-0.0003634660289619507
364,-0.007976751508458335
365,-0.020938596924651387
366,0.022166340735227497
367,0.03395728670617704
368,-0.026496251014405336
369,0.009028780405890169
370,0.026974382644895822
371,0.044337986066555146
372,0.02694131527197452
373,-0.02761569631137495
374,0.019963332202365125
375,-0.01808313925221583
376,-0.020302463913920543
377,0.025920191961788297
378,0.017048206760155393
379,-0.020477177479538033
380,0.005858026182751386
381,0.00458760730124963
382,0.012067277117096653
383,0.019531043346579402
384,0.05216806429021803
385,0.018693513778434867
386,0.0025641548953851123
387,-0.022727353507692283
388,-0.02272508061493489
389,0.01429869951679702
390,-0.017746329543732564
391,-0.020478696853024725
392,0.013618419745395571
393,-0.02108008934361416
394,0.0034516432400147623
395,-0.02247530698674749
396,0.010059218029396744
397,-0.01963602937500275
398,-0.020247964198974344
399,0.016615302944819277
400,0.01662714232990148
401,-0.0277669793421238
402,0.017305232170047535
403,0.01596820302549179
404,0.02396091428993774
405,0.017939104767667025
406,0.02263196274926782
407,-0.030067995782972035
408,-0.021637187132709013
409,0.012637996029198795
410,0.001602279876828261
411,0.03245500624158382
412,-0.025037228480611518
413,-0.02010734650962165
414,-0.02576400389775846
415,-0.029480540889833984
416,0.02109078110533036
417,-0.026098417940906615
418,0.02373637634932102
419,0.01891331830155707
420,0.02654132778000773
