,id_scenario,threshold,metric,high_low,value_metric,acc_test,acc_train_mean,acc_train_sd,log_loss_test,log_loss_train_mean,log_loss_train_sd,portion_pos,portion_unpr
0,0,"5,-0.61",Equalized Odd,High,0.25348335418669515,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.3521472392638037,0.20122699386503068
1,0,"10,-0.27",Equalized Odd,High,0.2444785771864922,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.13882063882063883,0.17567567567567569
2,0,"15,-0.11",Equalized Odd,High,0.24542202758213397,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.0945945945945946,0.16216216216216217
3,0,"20,0.01",Equalized Odd,High,0.24924489677168893,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.10933660933660934,0.18427518427518427
4,0,"25,0.1",Equalized Odd,High,0.2536606963272227,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.09090909090909091,0.2371007371007371
5,0,"30,0.16",Equalized Odd,High,0.25923859104951424,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.07493857493857493,0.31695331695331697
6,0,"35,0.2",Equalized Odd,High,0.26158774993009715,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.05036855036855037,0.33046683046683045
7,0,"40,0.23",Equalized Odd,High,0.26335465754159676,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.03194103194103194,0.371007371007371
8,0,"45,0.24",Equalized Odd,High,0.2662056889581143,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.03931203931203931,0.44963144963144963
9,0,"50,0.26",Equalized Odd,High,0.2682716541189025,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.025798525798525797,0.5196560196560197
10,0,"55,0.27",Equalized Odd,High,0.27025273386190635,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.013513513513513514,0.5638820638820639
11,0,"60,0.27",Equalized Odd,High,0.2708836606063999,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.007371007371007371,0.4963144963144963
12,0,"65,0.27",Equalized Odd,High,0.2708125921656399,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.002457002457002457,0.4705159705159705
13,0,"70,0.28",Equalized Odd,High,0.27095026190752547,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.0012285012285012285,0.44103194103194104
14,0,"75,0.28",Equalized Odd,High,0.27089513664149584,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.0012285012285012285,0.4828009828009828
15,0,"80,0.28",Equalized Odd,High,0.27109923229384286,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.004914004914004914,0.5700245700245701
16,0,"85,0.61",Equalized Odd,High,0.32226990939437294,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.6855036855036855,0.2628992628992629
17,0,"90,1.01",Equalized Odd,High,0.35336866704342385,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,1.0,0.13513513513513514
18,0,"95,1.25",Equalized Odd,High,0.2638987373266156,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,1.0,0.14742014742014742
19,0,"100,1.42",Equalized Odd,High,,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,1.0,0.14127764127764128
20,0,"5,-0.61",Equalized Odd,Low,0.42769230769230765,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.3521472392638037,0.20122699386503068
21,0,"10,-0.27",Equalized Odd,Low,0.2940477558384393,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.13882063882063883,0.17567567567567569
22,0,"15,-0.11",Equalized Odd,Low,0.1915042588680005,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.0945945945945946,0.16216216216216217
23,0,"20,0.01",Equalized Odd,Low,0.14057220597453773,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.10933660933660934,0.18427518427518427
24,0,"25,0.1",Equalized Odd,Low,0.11798051349628379,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.09090909090909091,0.2371007371007371
25,0,"30,0.16",Equalized Odd,Low,0.10138372542510511,0.8347153123272526,0.8317929063438045,0.0053322025862234,0.3582684111329379,0.3657829077574236,0.0065515903785469,0.07493857493857493,0.31695331695331697
