,pve
0,-0.09574005271170127
1,-0.09574005271170127
2,0.25612737269761954
3,0.25612737269761954
4,0.16718952083021987
5,-0.09574005271170127
6,-0.09574005271170127
7,0.25612737269761954
8,0.16718952083021987
9,-0.09574005271170127
10,0.25612737269761954
11,-0.09574005271170127
12,0.16718952083021987
13,-0.09574005271170127
14,0.25612737269761954
15,0.25612737269761954
16,-0.09574005271170127
17,0.16718952083021987
18,0.16718952083021987
19,0.25612737269761954
20,0.25612737269761954
21,0.16718952083021987
22,0.16718952083021987
23,-0.09574005271170127
24,-0.09574005271170127
25,0.25612737269761954
26,-0.09574005271170127
27,-0.09574005271170127
28,-0.09574005271170127
29,-0.09574005271170127
30,0.25612737269761954
31,0.16718952083021987
32,-0.09574005271170127
33,-0.09574005271170127
34,0.16718952083021987
35,-0.09574005271170127
36,0.25612737269761954
37,-0.09574005271170127
38,-0.09574005271170127
39,-0.09574005271170127
40,0.25612737269761954
41,0.25612737269761954
42,-0.09574005271170127
43,-0.09574005271170127
44,-0.09574005271170127
45,-0.8719099912706691
46,-0.09574005271170127
47,-0.09574005271170127
48,0.16718952083021987
49,0.16718952083021987
50,-0.09574005271170127
51,-0.09574005271170127
52,0.16718952083021987
53,0.25612737269761954
54,-0.09574005271170127
55,0.16718952083021987
56,-0.09574005271170127
57,0.25612737269761954
58,0.25612737269761954
59,-0.09574005271170127
60,0.16718952083021987
61,-0.09574005271170127
62,0.16718952083021987
63,0.16718952083021987
64,0.16718952083021987
65,0.16718952083021987
66,0.25612737269761954
67,-0.09574005271170127
68,-0.09574005271170127
69,-0.09574005271170127
70,0.25612737269761954
71,-0.09574005271170127
72,-0.09574005271170127
73,0.16718952083021987
74,-0.09574005271170127
75,-0.09574005271170127
76,-0.09574005271170127
77,-0.09574005271170127
78,-0.09574005271170127
79,0.16718952083021987
80,-0.09574005271170127
81,-0.09574005271170127
82,-0.09574005271170127
83,0.25612737269761954
84,-0.09574005271170127
85,0.16718952083021987
86,0.16718952083021987
87,0.25612737269761954
88,-0.09574005271170127
89,-0.8719099912706691
90,0.16718952083021987
91,-0.09574005271170127
92,-0.8719099912706691
93,-0.09574005271170127
94,-0.09574005271170127
95,-0.09574005271170127
96,0.16718952083021987
97,-0.09574005271170127
98,0.25612737269761954
99,0.16718952083021987
100,0.16718952083021987
101,0.16718952083021987
102,-0.09574005271170127
103,0.16718952083021987
104,0.16718952083021987
105,0.16718952083021987
106,-0.09574005271170127
107,-0.09574005271170127
108,-0.09574005271170127
109,0.16718952083021987
110,0.16718952083021987
111,-0.09574005271170127
112,0.25612737269761954
113,0.16718952083021987
114,-0.09574005271170127
115,-0.09574005271170127
116,-0.09574005271170127
117,0.16718952083021987
118,0.16718952083021987
119,-0.8719099912706691
120,0.16718952083021987
121,0.16718952083021987
122,-0.09574005271170127
123,0.16718952083021987
124,0.16718952083021987
125,0.16718952083021987
126,-0.8719099912706691
127,-0.09574005271170127
128,0.25612737269761954
129,0.25612737269761954
130,-0.09574005271170127
131,0.16718952083021987
132,0.16718952083021987
133,0.25612737269761954
134,-0.09574005271170127
135,0.16718952083021987
136,0.25612737269761954
137,-0.09574005271170127
138,0.16718952083021987
139,-0.09574005271170127
140,-0.09574005271170127
141,0.16718952083021987
142,0.25612737269761954
143,0.25612737269761954
144,0.16718952083021987
145,0.16718952083021987
146,0.16718952083021987
147,0.25612737269761954
148,0.25612737269761954
149,-0.09574005271170127
150,-0.09574005271170127
151,0.16718952083021987
152,-0.09574005271170127
153,-0.09574005271170127
154,0.25612737269761954
155,0.16718952083021987
156,-0.09574005271170127
157,-0.09574005271170127
158,0.16718952083021987
159,-0.09574005271170127
160,-0.09574005271170127
161,-0.09574005271170127
162,-0.09574005271170127
163,-0.09574005271170127
164,0.25612737269761954
165,0.25612737269761954
166,0.25612737269761954
167,-0.09574005271170127
168,-0.09574005271170127
169,-0.09574005271170127
170,0.25612737269761954
171,-0.09574005271170127
172,0.16718952083021987
173,-0.09574005271170127
174,0.16718952083021987
175,0.25612737269761954
176,-0.09574005271170127
177,-0.09574005271170127
178,0.25612737269761954
179,0.25612737269761954
180,-0.09574005271170127
181,0.25612737269761954
182,-0.8719099912706691
183,0.16718952083021987
184,0.16718952083021987
185,-0.09574005271170127
186,-0.09574005271170127
187,-0.09574005271170127
188,-0.09574005271170127
189,0.16718952083021987
190,0.25612737269761954
191,0.25612737269761954
192,0.16718952083021987
193,-0.09574005271170127
194,0.16718952083021987
195,0.16718952083021987
196,-0.09574005271170127
197,-0.8719099912706691
198,0.16718952083021987
199,0.25612737269761954
200,0.25612737269761954
201,-0.09574005271170127
202,-0.09574005271170127
203,0.16718952083021987
204,0.25612737269761954
205,-0.09574005271170127
206,-0.09574005271170127
207,-0.09574005271170127
208,-0.8719099912706691
209,0.25612737269761954
210,-0.09574005271170127
211,0.16718952083021987
212,0.16718952083021987
213,-0.09574005271170127
214,0.16718952083021987
215,-0.09574005271170127
216,-0.09574005271170127
217,-0.09574005271170127
218,-0.09574005271170127
219,0.16718952083021987
220,-0.09574005271170127
221,0.16718952083021987
222,-0.09574005271170127
223,0.25612737269761954
224,0.25612737269761954
225,-0.09574005271170127
226,0.25612737269761954
227,-0.09574005271170127
228,0.16718952083021987
229,-0.09574005271170127
230,-0.09574005271170127
231,-0.09574005271170127
232,0.16718952083021987
233,0.25612737269761954
234,-0.09574005271170127
235,0.16718952083021987
236,-0.09574005271170127
237,0.16718952083021987
238,0.16718952083021987
239,-0.09574005271170127
240,0.16718952083021987
241,-0.09574005271170127
242,0.16718952083021987
243,-0.09574005271170127
244,0.16718952083021987
245,0.16718952083021987
246,-0.09574005271170127
247,0.16718952083021987
248,0.25612737269761954
249,-0.09574005271170127
250,-0.09574005271170127
251,-0.09574005271170127
252,0.25612737269761954
253,-0.09574005271170127
