id_scenario,acc_train_mean,acc_train_sd,acc_test,f1_train_mean,f1_train_sd,f1_test,log_loss_train_mean,log_loss_train_sd,log_loss_test,demp,eqopp,eqodd
0,0.8000677062054308,0.005299448408080787,0.8166574534733738,0.6065210525680237,0.011341018150586368,0.5140810678821423,0.46543932643509234,0.006758418967243735,0.3971043232859054,0.13379990440286954,0.22868966809644778,0.13566110245808913
1,0.8000369936747183,0.005277645035098737,0.8166574534733738,0.6064840597290144,0.011314234080757045,0.5140810678821423,0.4654503709443788,0.006757390196636574,0.39710227104103396,0.13379990440286954,0.22868966809644778,0.13566110245808913
2,0.8000062905751528,0.005433758060677748,0.8165346108961365,0.60630127310957,0.011729956522504505,0.5137554940582777,0.46548499388031017,0.006745216160917784,0.39714564910362843,0.1335233555611949,0.22838254278932243,0.13540404156399655
3,0.7997605950450262,0.005206048675280934,0.8165960321847552,0.6062465716306534,0.011323776515062065,0.5138391403451645,0.4656533142162584,0.006754856210199234,0.39712470524143806,0.133707823371562,0.22838254278932243,0.13550753980452646
4,0.800436280151849,0.005714861870093355,0.8164117683188993,0.6064833671585814,0.01222317704722736,0.5113617786496648,0.46595417368317266,0.006759016413182603,0.39752289232805327,0.13223544411389715,0.22408278848956817,0.13314211844935847
5,0.7980100373812948,0.0054747634772836055,0.8164117683188993,0.6067201082830553,0.0117819001896253,0.5124775729897244,0.4679988045118281,0.006486457095546659,0.39735100021726,0.1326949320271789,0.2262326656394453,0.13416958176614757
6,0.8024632364452724,0.005397012317946726,0.814262023217247,0.6061797073210364,0.011833847298664565,0.4796971782518926,0.47438528052133144,0.0053575354296147544,0.4036739484957756,0.11631887859877843,0.20790821638279267,0.12057850627100036
7,0.7856025286414509,0.005884462063409191,0.8141391806400098,0.6101706863360827,0.011448247479668437,0.4948247078464107,0.4884606987101647,0.004870400811054702,0.4001773017654145,0.12551903228798175,0.21691687835755633,0.1281234723771591
8,0.7749145868157844,0.0036584239685877053,0.7637737239727289,0.19187130073207867,0.06050792352558891,0.0,0.6030761492814525,0.0031103250481643524,0.5173037014719543,0.0,0.0,0.0
9,0.7805044654595553,0.004819421510001051,0.8012407100300964,0.61058759824214,0.007326525758545613,0.3535757091490212,0.5245998799915882,0.003405176348378365,0.4243310978735279,0.07418123299915104,0.15368550368550368,0.084939406677263
