id_scenario,acc_train_mean,acc_train_sd,acc_test,f1_train_mean,f1_train_sd,f1_test,log_loss_train_mean,log_loss_train_sd,log_loss_test,demp,eqopp,eqodd
0,0.8003734900215975,0.003659770158643773,0.8042590753613593,0.8129125668287831,0.0034902106437736187,0.8209346926415665,0.45448105836232155,0.004725784921119361,0.45372902327371445,-0.18372398127765371,-0.04486519452197146,0.048409517139710895
1,0.8003498465649241,0.0036114890136126733,0.8042590753613593,0.8128863979208456,0.0034369470928937917,0.8209346926415665,0.45448123987888633,0.004726780745980998,0.45372809195642944,-0.18372398127765371,-0.04486519452197146,0.048409517139710895
2,0.800278907808717,0.0037460646718280137,0.8042039059913936,0.8128064664229968,0.003620603746518052,0.8209294111710983,0.4544894227024625,0.004716314591627445,0.453755718440918,-0.18382830602041433,-0.044726566775611265,0.048089978356437565
3,0.8003734900215975,0.0035962107631839846,0.8042590753613593,0.8129126009326935,0.0034285643845935955,0.8209346926415665,0.4544867481322221,0.004720445407031913,0.45374618150862395,-0.18372398127765371,-0.04486519452197146,0.048409517139710895
4,0.7999715400765676,0.0035986743848230203,0.8041487366214278,0.8126249428974476,0.0032920549302706574,0.8210324662230288,0.45467375079606,0.004697195280044526,0.45397615918867057,-0.18325605412262452,-0.0446325892181656,0.04858442529188246
5,0.8002316180999746,0.003739461258450496,0.8042590753613593,0.8127371941498741,0.003619733558993252,0.820952765442067,0.45466373831993534,0.004688175550867459,0.45393375223784976,-0.18350086659670772,-0.044565613934793524,0.04834859993535051
6,0.7977726203348655,0.004177923959162622,0.8005627275736511,0.8105148214903645,0.004071800076501768,0.8191143357518138,0.4587910316026204,0.00409795525465103,0.45812584256974165,-0.17457934773365452,-0.040800339688607856,0.051784545563440615
7,0.7995696013131204,0.0036005257171919337,0.8039280591415646,0.8120531172291607,0.003291774150259259,0.8207946752722872,0.4568653217470593,0.004338148608813518,0.45612391328227536,-0.18149524533409783,-0.04260717757090815,0.048346985734922215
8,0.766302413564199,0.0039091891445487015,0.7676817830740373,0.8016487096221463,0.0029665114397015194,0.8045304739358492,0.5409690468580056,0.0019328732682450537,0.5404736450001701,-0.11244914168790421,-0.011835434254911292,0.06686235519006692
9,0.7955974083439374,0.003988517664067927,0.7991834933245062,0.8073797867304863,0.004148460253210278,0.8181636527125585,0.4944753666361217,0.0024279424819288226,0.4939674815913455,-0.16626317538216606,-0.030851882207979853,0.04990448058853446
10,0.5226746116657285,5.318110650877852e-05,0.526922652543308,0.686521738374697,4.587353823428771e-05,0.6901759583769917,0.693136795765911,1.838707522179971e-08,0.6920344878963276,0.0,0.0,0.0
11,0.7812927033379904,0.00610691328210417,0.7864393688624076,0.7926985150733402,0.005914900104430958,0.8144562143507645,0.619965154983117,0.0006640975807877729,0.6191542263132792,-0.13092514129865884,-0.004736922147718481,0.052616383541084694
12,0.8012955708548803,0.004211441653023128,0.8050314465408805,0.8135259494714782,0.003925539979830042,0.8214790866841786,0.4529785465743373,0.005495789625412376,0.4525298570397161,-0.18992538589196345,-0.04960915654828768,0.04677530783631685
13,0.8013192143115537,0.004193351237675398,0.8050314465408805,0.8135524043565727,0.0039011639115147075,0.8214790866841786,0.4529788208178261,0.0054957752775408215,0.4525298862379616,-0.18992538589196345,-0.04960915654828768,0.04677530783631685
14,0.8013428577682271,0.0041270393846111735,0.8048659384309831,0.813536647537191,0.0038742131256548017,0.8213185147764588,0.4529792309163848,0.005487504998242554,0.4525332134114543,-0.18937483178731074,-0.04928725086665242,0.046961650173617295
15,0.8013192143115537,0.004193351237675398,0.8050314465408805,0.8135524043565727,0.0039011639115147075,0.8214790866841786,0.4529815914431725,0.005487400188965056,0.4525332183704823,-0.18992538589196345,-0.04960915654828768,0.04677530783631685
16,0.8012010026189783,0.0043986058505907834,0.8047004303210857,0.8135353288484292,0.004142662432762661,0.8211940600060611,0.45304428032402183,0.005441511371212492,0.4526158029885191,-0.18793664069068244,-0.04698458372667458,0.046076935871314104
17,0.8014374315949205,0.004371376150156399,0.8048659384309831,0.813690428043602,0.004168633578280182,0.8213004597585005,0.4530350700177608,0.0054153072204871765,0.45258573509215505,-0.18937724265321487,-0.04912629802583479,0.046792300663979894
18,0.7982218432162638,0.004178592139293389,0.8021074699326933,0.8113932528999547,0.003912042415905892,0.8198302275352854,0.4564223210363511,0.0045216349002251965,0.456287616835731,-0.17886433312380717,-0.042003339216936,0.04931517722105534
19,0.800278907808717,0.003549722468255514,0.8039832285115304,0.8129052571171711,0.0034537075552738498,0.8207637592695353,0.4548157260161981,0.004755708377389472,0.45450659950459515,-0.18426489191868978,-0.0456476336316024,0.048389159963568476
20,0.7661605528241588,0.003949479666149202,0.7676817830740373,0.8015600957650744,0.003019182003535346,0.8045304739358492,0.5402253365374209,0.0018982757969812619,0.5402320150318112,-0.11244914168790421,-0.011835434254911292,0.06686235519006692
21,0.7960229933594537,0.004004373028536548,0.8000110338739932,0.8082647363149017,0.0038725682927577766,0.8188677359716185,0.4936134239069957,0.002522456701313282,0.4936051110310327,-0.16858659260486608,-0.03211717984006368,0.04913155433451158
22,0.5226746116657285,5.318110650877852e-05,0.526922652543308,0.686521738374697,4.587353823428771e-05,0.6901759583769917,0.6930479252674702,1.836342108941523e-07,0.6917258746047359,0.0,0.0,0.0
23,0.782096614409633,0.00476060300009523,0.7812534480856229,0.7944825433231252,0.004612803780754456,0.8113970413356799,0.6198737584725998,0.0010478747850059342,0.6190922222319486,-0.12675960335557468,-0.0017587641907799156,0.05026834871683952
24,0.8016265820437032,0.004096176549312467,0.8040383978814962,0.8148167089456917,0.004151928641785299,0.8210579345088161,0.45256560260864315,0.005919215288778351,0.45305288112045716,-0.18478410476658874,-0.04744043997505376,0.049665647028597285
25,0.8016738661616541,0.004115654849484272,0.8040383978814962,0.8149666620275094,0.004172272600527553,0.8210579345088161,0.45249627766283496,0.005920278608327487,0.4530506081753537,-0.18478410476658874,-0.04744043997505376,0.049665647028597285
26,0.8012010054143739,0.004127149334395357,0.8037625510316673,0.814551109220697,0.004130820037903335,0.8208692148864379,0.45255543457442693,0.005769145438928597,0.4530577280400878,-0.18356179575319392,-0.045298725675893436,0.048611184236609636
27,0.8016738661616541,0.004115654849484272,0.8040383978814962,0.8149666620275094,0.004172272600527553,0.8210579345088161,0.45249484907002446,0.005911427606525496,0.4530496193938915,-0.18478410476658874,-0.04744043997505376,0.049665647028597285
28,0.8010591306973553,0.004562660610735115,0.8033763654419066,0.8144924993867096,0.004482893594271587,0.8195808443859471,0.45256343793282533,0.0056577329646270574,0.45312207143832184,-0.18335489962469392,-0.04243325399486597,0.045755183090908313
29,0.8014847185082673,0.004000697344513178,0.8037625510316673,0.8148627475465334,0.004120865057049709,0.8208150722885496,0.4525656305718295,0.005719406010328612,0.45306301463835336,-0.18334832453586453,-0.045276400581436116,0.04885024659947419
30,0.7997114285084124,0.0047462334109666104,0.7980249365552246,0.8142623134735425,0.004928485126491848,0.8156317671350154,0.4562418993052374,0.004594533450944104,0.45720403564664136,-0.1674504172551371,-0.032784377101415796,0.050076475655930874
31,0.8014611085963421,0.0038281368662105592,0.8031556879620435,0.8151295984120452,0.0034764108705416558,0.819378353751139,0.4542849730590164,0.0049055826219610195,0.4550548619260826,-0.1813685652893171,-0.0421113483132306,0.04758093105077418
32,0.7662314971711573,0.003674063890076031,0.7677369524440031,0.8016478375200976,0.0027785515360375045,0.8045496750232126,0.5397893864206028,0.0023776813166366427,0.5384688006871345,-0.11256310989428131,-0.011674481414093663,0.06660413259120093
33,0.7967559964242417,0.0044935460107894945,0.7958733311265586,0.8117942198034681,0.004221956101331425,0.8134328358208955,0.4932396179903223,0.0031396474314116392,0.49448703445747083,-0.16626668209620848,-0.03223922047520733,0.04939232061186877
