id_scenario,acc_train_mean,acc_train_sd,acc_test,f1_train_mean,f1_train_sd,f1_test,log_loss_train_mean,log_loss_train_sd,log_loss_test,demp,eqopp,eqodd
0,0.6631437282600331,0.003408020637899301,0.6683217477656405,0.6622965275387876,0.003999554853280687,0.6697066256455335,0.6087453936685325,0.0028073107220932115,0.604676433388447,-0.729604977788414,-0.6634752812949711,0.690531188194961
1,0.6630964385512906,0.0034110956447286236,0.6683217477656405,0.6622170891968454,0.00399897297158696,0.6697066256455335,0.608743382180739,0.002806173300693414,0.604675150144724,-0.729604977788414,-0.6634752812949711,0.690531188194961
2,0.663096444142082,0.0033504634888753973,0.6684320865055721,0.66226733537898,0.0037456629634797403,0.6698890475667362,0.6087556774444508,0.0028424495090739977,0.604693849901036,-0.7306877395647671,-0.6639581398174241,0.6916383978982292
3,0.663120082007964,0.0034011121937326085,0.6683217477656405,0.6622486713556852,0.004000786409130177,0.6697066256455335,0.608748171981634,0.002804873410040678,0.6046807177723036,-0.729604977788414,-0.6634752812949711,0.690531188194961
4,0.6634038174650227,0.003190068874130257,0.6701975063444775,0.6626307923955317,0.00365833772309316,0.6724383561643835,0.6089417638447853,0.002899829272310932,0.604978857888858,-0.7379504168659701,-0.6700743477684944,0.6984592042291089
5,0.6630727978900129,0.0034892698388979174,0.6684320865055721,0.6621696535614874,0.004057468429752588,0.6698165036809142,0.6087835377940858,0.0028179301034313422,0.6047374115433188,-0.7300476160968598,-0.6636362341357888,0.690939201087416
6,0.6634038538051666,0.00306343587311639,0.6699768288646144,0.6623440905610961,0.003310257775306414,0.6719675367405132,0.6114708320920088,0.002815843151009867,0.607986450569795,-0.7656987301254916,-0.7036293310108968,0.7292848741170537
7,0.6632855862046776,0.0034432468818523213,0.670087167604546,0.6625021920380842,0.0040981177793027795,0.6722928540113984,0.6092973881254767,0.002693376669607492,0.6053963223784963,-0.7366344189380136,-0.6697524420868591,0.6971049344742035
8,0.6476332796440321,0.0033963887858197922,0.6531501710250469,0.6551545749788851,0.003281427325617855,0.6640303532303746,0.665313110577501,0.0005172806170953184,0.6640476906827282,-1.0,-1.0,1.0
9,0.6620560985037057,0.0036825742159116684,0.6675493765861193,0.6617806561849422,0.004524308635349989,0.6706743906437861,0.6187674243522193,0.001959611628042077,0.615554144469761,-0.771304920370709,-0.71007841497965,0.7371070143022003
10,0.500851184008011,5.285745460691107e-05,0.4945382323733863,0.0,0.0,0.0,0.6931462674078455,7.640954528319898e-08,0.6931563613336328,0.0,0.0,0.0
11,0.6594788499104817,0.005198171726875978,0.6638530287984111,0.6613474863966721,0.00542090536759233,0.6681553292304341,0.6638866229187935,0.0005559111303777483,0.6629521355411035,-0.8569120263687987,-0.8307688126117603,0.8346348712255578
12,0.663616583416522,0.0023273856161517025,0.6678803928059142,0.6625359091483692,0.0025269467561527285,0.6699923254029163,0.6079168240828803,0.0027683906948899003,0.6038587273373474,-0.7171940843585441,-0.6485487473431729,0.6771163529524951
13,0.6635929399598486,0.002357118293915992,0.6678803928059142,0.662504131711261,0.0025634073074239246,0.6699923254029163,0.6079167505870063,0.0027678413897944715,0.6038587026714582,-0.7171940843585441,-0.6485487473431729,0.6771163529524951
14,0.6634983661331552,0.0022034878453694334,0.6678803928059142,0.6624901012134922,0.002322346378508324,0.670028502521377,0.6079181211992942,0.0027718752801722743,0.6038611195585526,-0.7174034865153863,-0.6487097001839905,0.6773466196664929
15,0.6635456530465019,0.002413170545388644,0.6678252234359484,0.6624728533075048,0.0025837832921622936,0.6699555994079921,0.607917090722148,0.002766366492700146,0.6038605766772063,-0.7172987854369652,-0.6485487473431729,0.677266143246084
16,0.6635456754096674,0.0022190480843070496,0.6684320865055721,0.6625369602987836,0.002350607295989079,0.6706849315068494,0.6079633085085714,0.002808533442936386,0.6039169894688005,-0.7217941186077015,-0.6524975771112289,0.6818049381367448
17,0.6634983549515724,0.002389621375290409,0.6679355621758799,0.6624255069621924,0.00253779587939205,0.6702821144891811,0.6079233485964218,0.0027517795600475676,0.6038821376298033,-0.7183338792237957,-0.649175366388757,0.678328404236821
18,0.6642550266315949,0.0017091268668498105,0.669535473904888,0.6647449130429429,0.0011887319049509878,0.6715648645684834,0.610491521899966,0.0030314762168659405,0.6070435227966641,-0.774982217605471,-0.720148201053185,0.7399639042858656
19,0.6630254997950835,0.002424412472581081,0.6674390378461877,0.6618829638396899,0.0028333794008557774,0.6685362366655669,0.6082192932882655,0.002672713003676195,0.6043324370019802,-0.7334627393892479,-0.6719011543249568,0.6954601148584065
20,0.6476332796440321,0.0033963887858197922,0.6531501710250469,0.6551545749788851,0.003281427325617855,0.6640303532303746,0.6647643943672885,0.00033922697004577286,0.6636216590062209,-1.0,-1.0,1.0
21,0.6618905887162009,0.002853616618395087,0.6677700540659826,0.6615888417093,0.003973540002349902,0.671036818529444,0.6181766422387767,0.0019321155996185,0.6152764647476551,-0.7761262737740893,-0.7155445895858109,0.7422876526378166
22,0.500851184008011,5.285745460691107e-05,0.4945382323733863,0.0,0.0,0.0,0.6931457732195523,1.6656893365092572e-07,0.6931725373089611,0.0,0.0,0.0
23,0.6581311337445602,0.005323501255091037,0.6638530287984111,0.6596442974680331,0.005742241982296939,0.6671764898672639,0.6638568554670811,0.0005311305254819459,0.6630495025297515,-0.8450612318158189,-0.8149219165864767,0.821473768371926
24,0.6626708703081485,0.005153973741920204,0.6680459009158115,0.6623448474796366,0.006173496168485594,0.6720444759361203,0.6083022683475723,0.0028859394902826397,0.6038306751299084,-0.7297369316723205,-0.6617406583085805,0.6908742866426015
25,0.6626235861901975,0.0053340824555452365,0.668211409025709,0.6622811574969591,0.006352004566284528,0.6721901231876158,0.6083165147803297,0.002906296152221743,0.6038399929345722,-0.7280829965143393,-0.6599014077888403,0.6889390906471007
26,0.6625290123635039,0.00507491085510225,0.6683769171356063,0.6621370700474422,0.006215265103516499,0.6723715048781816,0.608212141574114,0.0028013664905975322,0.6038346412646365,-0.7310648465976576,-0.6632236185113123,0.6921210493944707
27,0.6625762992768507,0.005287284183763444,0.6678803928059142,0.6622811500834289,0.006347845608489419,0.6711819969412278,0.6083165307945633,0.002905703165547886,0.6038412812246094,-0.7325144833948057,-0.66736156377392,0.6940911380672978
28,0.6621979788115158,0.005142661995420632,0.6683769171356063,0.6610543913249047,0.00603682607722534,0.6721928341604406,0.6084973949683976,0.002855343412212753,0.6039083930214061,-0.7346655380521265,-0.6669193118684792,0.6960839051989199
29,0.6627890959777023,0.005516969412341402,0.6678252234359484,0.6625026171242896,0.006515344396191045,0.671288966533821,0.608319964737186,0.002899812285714366,0.6038571251033418,-0.7338994314090415,-0.6680053751371906,0.6956393219825132
30,0.6617014494490009,0.004457440949108962,0.6663356504468719,0.6602185944604106,0.00461594157148259,0.6653386454183268,0.610986683054523,0.0030689827005180065,0.6075928470696028,-0.7348059657026129,-0.6706182799528242,0.6975637325691783
31,0.6621506583534208,0.004835732310744329,0.6660046342270771,0.6610987742508857,0.0060336338181270835,0.6640772389301965,0.6089279987510258,0.00266996905912837,0.6050575565547837,-0.6837578468574261,-0.6071056012734759,0.641270965699784
