,pve
0,0.18849695026787727
1,0.2660537374199393
2,-0.3922835090852773
3,-0.03506242834766016
4,0.11339830476775281
5,0.007894477461894422
6,0.10228984267477204
7,0.15673912196141437
8,-0.014852232956497402
9,0.08807082556532564
10,0.3088798831822563
11,0.025980604929426443
12,0.05766309825375615
13,-0.000829691468702376
14,0.5183275764883796
15,-0.023259055008549967
16,0.126389867180141
17,-0.5974091111068308
18,0.2488543639095102
19,-0.02389632325159663
20,0.18620141516673294
21,0.179359090524718
22,-0.0035293619089079575
23,0.1849405269077784
24,-0.19091387566634754
25,-0.21264796375185202
26,-0.5288056932882325
27,0.466748616896508
28,-0.11224928993597161
29,-0.02704507959812874
30,-0.08792931823557193
31,0.3850029918510351
32,0.1491158043136379
33,0.27372559397233126
34,-0.2274775600734068
35,0.5592471711536643
36,-0.3353409938972781
37,0.330250702270487
38,0.08073915036491053
39,0.33348877187041365
40,-0.3071677310654476
41,-0.34535671677107327
42,0.3251373725951444
43,-0.2520540319801028
44,-0.257291588023123
45,-0.07221170570909452
46,0.19017371412557987
47,0.3318499601516745
48,0.041459026200772686
49,0.4764174632203886
50,-0.035604111921483494
51,0.277817493497651
52,0.30166067248847533
53,-0.22503297785929
54,-0.27504489497702833
55,0.1644569319031946
56,0.10590504855701877
57,0.30515931938095886
58,0.21451578116011832
59,-0.10816813853627294
60,-0.2482002339628906
61,0.24238079289353986
62,0.22696236067167763
63,0.0587509600095657
64,0.1582352890340264
65,0.4742342645392439
66,0.48695178607962475
67,-0.44218014847608333
68,0.3090118119070089
69,0.037816531892789884
70,-0.0847309704848449
71,0.37575909477397273
72,-0.4331302274198626
73,-0.33090160052921236
74,0.05967697920273374
75,-0.31966273284993485
76,0.2968824033179744
77,-0.24162391779685288
78,0.3392152490056051
79,0.0004101462629896302
80,0.2828524282398329
81,-1.0194434226167033
82,0.372227572258776
83,0.1205308672692812
84,-0.22282411484702092
85,0.25564989835300184
86,0.3492653549663372
87,0.40506009695574524
88,0.14175737543995626
89,0.060718704302810234
90,0.29712896100409253
91,0.27075151674185205
92,0.1963478478695625
93,0.26253823792077924
94,0.040543094357401555
95,-0.17208007502345812
96,-0.6028491985154686
97,0.31325340227662896
98,0.5340945059741249
99,0.37575909477397273
100,0.1199234384538227
101,0.1652377026348813
102,-0.0172164065591891
103,0.47180518974510394
104,0.4669859955033719
105,-0.07045491311973762
106,0.2048228148111984
107,0.17434293464728357
108,0.15118652993807014
109,0.1759494331120799
110,0.09876942595195803
111,-0.06503205380955568
112,0.1904562240980408
113,0.5775933091175082
114,0.339573161243278
115,-0.6240321638995597
116,0.3834225169848682
117,0.2544823377482595
118,-0.18666342737216735
119,-0.2647086309530712
120,0.3329019074005136
121,0.03638340202605306
122,0.2383414672312663
123,-0.1791145436296132
124,-0.008778438354628881
125,0.1458784765682769
126,0.07055376586518303
127,0.2678964919788536
128,0.29348993860284905
129,-0.2592537538086144
130,-0.3941403076809479
131,-0.7813318890720914
132,0.17460110420817265
133,0.1652957178019413
134,-0.0953142329434794
135,0.4621680586946869
136,0.06479318701593251
137,-0.2518536206865363
138,-0.0016694725704590185
139,0.2256587161897829
140,-0.7425427320088575
141,-0.26947691372281835
142,0.010998738205607483
143,0.47256626540743585
144,0.03575270024621924
145,0.09638745997932263
146,0.20367135261892022
147,-0.2817868203045416
148,0.2241950745679558
149,-0.18728620493139458
150,-0.09963105360182722
151,0.025980604929426443
152,-0.5002570684438138
153,-0.09050796464693323
154,-0.48677739249184804
155,0.10112409526613719
156,-0.19037506087581502
157,0.25087823991070907
158,0.1946595540167274
159,0.1833591063677658
160,0.06829475624796189
161,0.05766309825375615
162,0.35595954896778115
163,0.272014276808689
164,0.22890859206661557
165,-0.19533117843853764
166,0.19945117087109543
167,0.3884710865224454
168,0.5107474472551958
169,-0.2918059283672544
170,0.012528980745914686
171,0.1780753696515563
172,-0.7141385282374609
173,0.18909846803732916
174,0.3986099194261713
175,-0.2756121132398205
176,-0.4795545362750743
177,0.2277482800559345
178,0.017426638076327383
179,-0.2086232198311293
180,0.4780052512134516
181,0.031103281188902487
182,0.2011106346546946
183,0.2838323146785378
184,0.5399684573347403
185,0.12686604285677283
186,0.4488584951857249
187,-0.37890997931945847
188,-0.7545242686927182
189,0.5140785528650832
190,-0.12060028280694002
191,0.053719969824267744
192,-0.6039763919092539
193,-0.29417769795333404
194,-0.36430411478302827
195,-0.006231731937823448
196,0.07065615081457222
197,0.39028883117018903
198,0.37088537709953723
199,0.2417378775654836
200,0.08117474722964813
201,0.40438066028687325
202,-0.6861468770026057
203,-1.0707051388345894
204,0.3546613980139131
205,-0.06746668087886509
206,0.08495049730694271
207,-0.5270220358632464
208,0.43454782372075573
209,-0.00692067288903464
210,0.24934275646655218
211,0.28903224556732887
212,0.2665909771432632
213,-0.39548360540901284
214,0.0672435594124271
215,0.37686417477831086
216,-0.024370983735463425
217,0.15787711983792918
218,0.11710789018062129
219,0.0025312673615260906
220,0.11443647981792315
221,0.25496395656669313
222,0.25334455982041826
223,-0.21162452097240414
224,-0.17987035893713033
225,0.26324085110611073
226,-0.5314257180715035
227,0.1491158043136379
228,-0.13602069622599844
229,-0.2513130746146838
230,0.0028283087346530067
231,-0.24255309010485382
232,-0.3998568697726185
233,-0.333055679182768
234,0.518291256390757
235,-0.10674682787949819
236,0.35781665006875524
237,-0.6447002766561863
238,0.2504149376867036
239,-0.08491502606086865
240,0.39286221621398976
241,-0.38694253236353926
242,0.10591820445486444
243,-0.3683608249745548
244,-0.0593811839842453
245,-0.20956231763751043
246,-0.028382072570147354
247,0.4728688853408028
248,-0.6325668015755094
249,0.1957166879980009
250,-0.578191496542049
251,-0.5244833392832303
252,0.3373212499985161
253,-0.1976652454345773
254,0.5122326010303607
255,0.2307413846120963
256,-0.06675063614216448
257,0.13248091958294206
258,-0.009818038776792659
259,0.5156210424783333
260,0.05850351092387973
261,0.3330379536558522
262,-0.03818654425238366
263,0.39614832177695725
264,-0.4196281383489878
265,0.015965198897323618
266,0.3735317213745501
267,-0.23082342813140788
268,0.11094448677249846
269,0.3057507663037283
270,-0.009818038776792659
271,-0.7105650793484354
272,-0.023786742704946295
273,0.3157504629405913
274,-0.2656299205868542
275,0.2828627094441598
276,0.12681406663252026
277,-0.08064803152403177
278,0.04646648892256133
279,0.507732188659126
280,-0.2088913438705462
281,0.053003096750608436
