,id_scenario,threshold,metric,value_metric,acc_test,acc_train_mean,acc_train_sd,log_loss_test,log_loss_train_mean,log_loss_train_sd,portion_pos,portion_unpr
0,0,"[0,5) 
 [-1.5,-0.45)",Equalized Odd,0.08298394053626082,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5369349503858876,0.4972436604189636
1,0,"[5,10) 
 [-0.45,-0.31)",Equalized Odd,0.14219471365618844,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.6945975744211687,0.545755237045204
2,0,"[10,15) 
 [-0.31,-0.22)",Equalized Odd,0.12937993714431328,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.6475138121546962,0.5093922651933702
3,0,"[15,20) 
 [-0.22,-0.16)",Equalized Odd,0.12010166135419684,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5799338478500551,0.503858875413451
4,0,"[20,25) 
 [-0.16,-0.11)",Equalized Odd,0.20016797459187718,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5750551876379691,0.4966887417218543
5,0,"[25,30) 
 [-0.11,-0.07)",Equalized Odd,0.08573917571420184,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5593406593406594,0.4912087912087912
6,0,"[30,35) 
 [-0.07,-0.03)",Equalized Odd,0.1274622757894763,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.43942731277533037,0.42070484581497797
7,0,"[35,40) 
 [-0.03,0.01)",Equalized Odd,0.06850727563835564,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.4306326304106548,0.3973362930077691
8,0,"[40,45) 
 [0.01,0.05)",Equalized Odd,0.02354339491693172,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.45285087719298245,0.44956140350877194
9,0,"[45,50) 
 [0.05,0.08)",Equalized Odd,0.03756996990631635,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5288888888888889,0.49666666666666665
10,0,"[50,55) 
 [0.08,0.12)",Equalized Odd,0.12741383583205879,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5761589403973509,0.5695364238410596
11,0,"[55,60) 
 [0.12,0.15)",Equalized Odd,0.22252774925716545,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5781938325991189,0.5892070484581498
12,0,"[60,65) 
 [0.15,0.18)",Equalized Odd,0.13912772641380092,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.6193619361936193,0.5093509350935094
13,0,"[65,70) 
 [0.18,0.2)",Equalized Odd,0.18118058016433747,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5121951219512195,0.5709534368070953
14,0,"[70,75) 
 [0.2,0.23)",Equalized Odd,0.20285541248717348,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.46365638766519823,0.525330396475771
15,0,"[75,80) 
 [0.23,0.25)",Equalized Odd,0.10915701699750754,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.4359823399558499,0.4370860927152318
16,0,"[80,85) 
 [0.25,0.28)",Equalized Odd,0.04301403914793439,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.4574585635359116,0.450828729281768
17,0,"[85,90) 
 [0.28,0.32)",Equalized Odd,0.029489425992905015,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.42574257425742573,0.5368536853685368
18,0,"[90,95) 
 [0.32,0.43)",Equalized Odd,0.0870831075069491,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.5526024363233666,0.583610188261351
19,0,"[95,100) 
 [0.43,0.85)",Equalized Odd,0.4296967982362008,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.4544810583623215,0.4718853362734289,0.5281146637265711
20,0,"[0,5) 
 [-1.5,-0.45)",Equalized Opportunity,0.13875699671878017,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.0047257849211193,0.5369349503858876,0.4972436604189636
21,0,"[5,10) 
 [-0.45,-0.31)",Equalized Opportunity,0.12965648178091205,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.0047257849211193,0.6945975744211687,0.545755237045204
22,0,"[10,15) 
 [-0.31,-0.22)",Equalized Opportunity,-0.022694300518134702,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.0047257849211193,0.6475138121546962,0.5093922651933702
23,0,"[15,20) 
 [-0.22,-0.16)",Equalized Opportunity,-0.12647783251231526,0.8042590753613593,0.8003734900215975,0.0036597701586437,0.4537290232737144,0.4544810583623215,0.0047257849211193,0.5799338478500551,0.503858875413451
