,pve
0,0.25166422101254876
1,0.3209442117242175
2,0.503646273929671
3,-0.1773388327831079
4,0.047570685284815784
5,-0.3952737223363596
6,0.06367972935358823
7,-0.28361734385517323
8,-0.2830807734987275
9,-0.16210488650435384
10,-0.5191345031282841
11,-0.5008506229312482
12,0.22131732240730673
13,-0.11954403780476919
14,-0.08875822909420827
15,-0.38903598506838
16,0.04611601074000571
17,0.04272011153483424
18,0.4013182569904058
19,0.2365278260189213
20,0.35391030573332954
21,0.5624671832532924
22,0.3675445430021745
23,0.4855483737273056
24,-0.2170674979015521
25,0.2407920958203853
26,0.3689895312817438
27,-0.28361734385517323
28,0.20082106216122098
29,-0.21435348549104383
30,0.4444718150893439
31,0.4738260154666063
32,-0.07702492161981234
33,-0.18637818832769315
34,0.03906789299091351
35,-0.0069712150548597585
36,0.41427467917906713
37,-0.2047605211245842
38,0.20407365040264458
39,-0.17789722382315543
40,0.006952215723123656
41,-0.014754736000132662
42,0.12162164150899557
43,0.007133205258577746
44,0.22948821250327867
45,0.28341504361951
46,-0.19247490244416232
47,0.1361771927220261
48,-0.09949698035435373
49,0.04411315425883455
50,0.058866106908061155
51,-0.6330154637526442
52,-0.02575636094005107
53,0.35552657794094467
54,0.32513110020585284
55,0.3725906960177109
56,0.5068765996216666
57,0.18275619133072796
58,0.16503910474518013
59,0.264686533957839
60,0.20130559815488697
61,-0.05375955560972767
62,0.06669537172348483
63,-0.04559133098769996
64,0.1148554584207373
65,-0.3934765162068081
66,0.497632997296142
67,0.12700418688483583
68,0.49459419846139885
69,0.13273643656168888
70,0.4356101440492354
71,0.48225316604997426
72,0.03906789299091351
73,0.5414626773999939
74,0.29628663372206715
75,0.24937305524319903
76,-0.050487092103035924
77,0.19812926287242083
78,-0.36135985041420526
79,0.23519599328553342
80,-0.44627422656464155
81,-0.5002379421352745
82,-0.2949835242373273
83,0.4641514731419992
84,0.3420614113990265
85,0.32736372672866726
86,0.18924208011995858
87,0.03595847536864205
88,0.23658793943955503
89,-0.45060097116167963
90,-0.09030930037042084
91,0.12607949839381005
92,-0.23294846284537019
93,0.5659903331458849
94,0.23652572993493343
95,-0.011787373743318286
96,-0.15692646013663092
97,0.09050977166397467
98,0.20669590325289516
99,0.06669537172348483
100,0.022501347059300403
101,0.2854051647481435
102,-1.1339547544391937
103,0.10254828995799381
104,0.25758127604867354
105,0.4419593055313955
106,0.22983672408941802
107,-0.1977115599841186
108,0.5410840968674203
109,0.15121620910085165
110,0.41125111427958305
111,0.45942358088033264
112,0.16097401565850045
113,0.3282613479579948
114,-0.8451961322244064
115,0.016713917057217587
116,-0.22919358362134634
117,0.0014936878496020212
118,-0.0658961220041201
119,0.29705144817730766
120,-0.14328497493567338
121,-0.1966788121416181
122,0.09967725433668329
123,0.3236613740670133
124,0.1668560272627484
125,0.21206798218944578
126,0.2918924879294612
127,0.2972204518299816
128,0.5221438691764628
129,0.5424864789993105
130,0.15060123893220645
131,-0.11662809603472124
132,0.3857149392894738
133,0.11290642942389184
134,0.044818084207591924
135,-0.05190312718351009
136,0.18861991566276237
137,-0.3394543908073864
138,0.47066981033782285
139,0.2818607645763736
140,0.3416081718231688
141,0.14395949017227427
142,0.5068566660957596
143,0.45263351674559305
144,0.04353297845376902
