id_scenario,acc_train_mean,acc_train_sd,acc_test,f1_train_mean,f1_train_sd,f1_test,log_loss_train_mean,log_loss_train_sd,log_loss_test,demp,eqopp,eqodd
0,0.5953633143294508,0.010845713500874182,0.581986143187067,0.5954679453609303,0.009385957942875297,0.5769050958391773,0.6689602079480428,0.0032430422888175977,0.6789760523289338,-0.35682832618025756,-0.41081857509801273,0.3400250180477563
1,0.6252699957805493,0.011986811991987492,0.6069284064665127,0.6373115376421431,0.013304131228168148,0.6140589569160998,0.6489997995185507,0.005596072080682935,0.6583335162273186,-0.36707725321888407,-0.3690448830607003,0.34545159493238975
2,0.6274501761375345,0.003349393449811339,0.6254041570438799,0.6511057069001567,0.006371539324940172,0.6416261599646487,0.6418036332494529,0.008162544378071077,0.6503563829278811,-0.3526008583690987,-0.3300223063404083,0.32670470880969404
3,0.6270535477730131,0.00894073576152717,0.6101616628175519,0.6601514162588241,0.012981244146214923,0.6420695504664969,0.645685696734098,0.011606697168927949,0.6556339465336755,-0.2914978540772532,-0.27776801405975393,0.26838273902145954
4,0.6246763288816494,0.007621833383048116,0.6235565819861432,0.6497898326517326,0.03804854398044711,0.6494623655913978,0.6516446894783023,0.007983684715045097,0.653169514591947,-0.33097424892703864,-0.30369744491009865,0.3053784621985699
5,0.5078250203613027,0.024056968678829404,0.5030023094688222,0.33405855417532465,0.34059407764212174,0.6693300553165336,0.7025392181224762,0.01624080121119144,0.7176606190689999,0.0,0.0,0.0
6,0.6119991364845107,0.012326952307273889,0.5986143187066975,0.6418867492058543,0.012530896308455549,0.6220095693779905,0.653549703736112,0.004192665374920035,0.6572672086851014,-0.5112532188841201,-0.4763147221846694,0.4950162974041388
7,0.628636528667733,0.008530289844194605,0.6235565819861432,0.6552236669724244,0.007302240023472433,0.6398585947856827,0.6406352241472536,0.006994751352099714,0.6468773683943012,-0.38233476394849786,-0.35595173719075296,0.35747190269670925
8,0.6215097783316488,0.010390249538497336,0.6184757505773673,0.6475232646076517,0.004381959632516604,0.63125,0.6496600334838194,0.012677258732291865,0.6639456191227228,-0.3611931330472103,-0.35919967554413945,0.3366530221818612
9,0.6106171191945755,0.011737598615883993,0.607852193995381,0.6174995972308687,0.02491524407214007,0.6092959042797975,0.6790399816945343,0.031125588216424627,0.6758951194646489,-0.29419313304721034,-0.26907192104907396,0.2718729629886101
10,0.6300238448027161,0.006270763793407557,0.625866050808314,0.6369911693278206,0.01652852449647532,0.6314831665150136,0.6508083635051433,0.014324743671933426,0.6551909746361985,-0.3396351931330472,-0.29954711369474113,0.3138250685652072
11,0.5393140939465602,0.04522479640865794,0.5750577367205543,0.45690079830921143,0.324198998020344,0.6730632551528074,0.7022154761723863,0.023953429703711688,0.6950618817877754,-0.21600429184549363,-0.16634108422333382,0.20193167090894742
12,0.6274482136023315,0.010818700781990235,0.6101616628175519,0.6498406112286454,0.011112498975546255,0.6268788682581787,0.6462269229615097,0.005599954286721024,0.651446649235897,-0.4742532188841202,-0.4400060835473841,0.4544461072964532
13,0.6312109823469959,0.010950735831732865,0.6235565819861432,0.6537970830311407,0.008603874654657744,0.6411272567151035,0.6380221002201513,0.008746789267303233,0.6489721705539557,-0.35130901287553645,-0.32617615249425447,0.3259363289135421
14,0.6173501849689429,0.011028032934940906,0.6143187066974596,0.6355057853133234,0.02373332140046462,0.613962089690245,0.6623193072386213,0.01810574657807411,0.6678122747590663,-0.3659613733905579,-0.35723942138704884,0.34267661819186074
15,0.5995213376639943,0.009665412787373909,0.6161662817551963,0.5985737713280765,0.030759424723854404,0.5991316931982635,0.7159964162349982,0.02315000600377866,0.6975356492622619,-0.4209141630901288,-0.41416790590780045,0.39789853594999725
16,0.6274495873769735,0.010869438493719914,0.6263279445727483,0.6557904450986615,0.02196029944721748,0.6273606632888069,0.6573596699714246,0.0228362102813254,0.6544114241452718,-0.424137339055794,-0.4018385832094092,0.3990469557713263
17,0.6005143804766998,0.0030283880335566335,0.607852193995381,0.6889009893354262,0.005793003731408994,0.5765586034912719,0.696786326154161,0.034306015592416604,0.7216727618308826,-0.2730042918454935,-0.2502636203866432,0.25017362749219385
